url,id,impact,description,help,helpUrl,selector,html,failureSummary
"https://www.hiexperience.es","color-contrast","serious","Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds","Elements must meet minimum color contrast ratio thresholds","https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axeAPI",".blog-meta-primary > .blog-categories-list > .blog-categories[href$=""Ecommerce""]","<a href=""/blog/category/Ecommerce"" class=""blog-categories"">Ecommerce</a>","Fix any of the following:   Element has insufficient color contrast of 2.32 (foreground color: #aaaaaa, background color: #ffffff, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.hiexperience.es","scrollable-region-focusable","serious","Ensure elements that have scrollable content are accessible by keyboard","Scrollable region must have keyboard access","https://dequeuniversity.com/rules/axe/4.11/scrollable-region-focusable?application=axeAPI","#CybotCookiebotDialogBodyContent","<div id=""CybotCookiebotDialogBodyContent"" class=""CybotCookiebotScrollArea"">","Fix any of the following:   Element should have focusable content   Element should be focusable"
"https://www.hiexperience.es","color-contrast","serious","Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds","Elements must meet minimum color contrast ratio thresholds","https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axeAPI",".blog-meta-secondary > .blog-author","<span class=""blog-author"">Hi Experience</span>","Fix any of the following:   Element has insufficient color contrast of 2.07 (foreground color: #b4b4b4, background color: #ffffff, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.hiexperience.es","color-contrast","serious","Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds","Elements must meet minimum color contrast ratio thresholds","https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axeAPI","a[data-no-animation=""""]","<a href=""/blog/cmo-saber-si-necesito-mejorar-la-ux-de-mi-producto-digital"" data-no-animation="""">        ¿Cómo saber si necesito mejorar la UX de mi producto digital?   </a>","Fix any of the following:   Element has insufficient color contrast of 2.07 (foreground color: #b4b4b4, background color: #ffffff, font size: 30.0pt (40px), font weight: normal). Expected contrast ratio of 3:1"
"https://www.hiexperience.es","scrollable-region-focusable","serious","Ensure elements that have scrollable content are accessible by keyboard","Scrollable region must have keyboard access","https://dequeuniversity.com/rules/axe/4.11/scrollable-region-focusable?application=axeAPI","#CybotCookiebotDialogBodyContent","<div id=""CybotCookiebotDialogBodyContent"" class=""CybotCookiebotScrollArea"">","Fix any of the following:   Element should have focusable content   Element should be focusable"
"https://www.hiexperience.es","color-contrast","serious","Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds","Elements must meet minimum color contrast ratio thresholds","https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axeAPI",".blog-meta-secondary > .blog-author","<span class=""blog-author"">Hi Experience</span>","Fix any of the following:   Element has insufficient color contrast of 2.32 (foreground color: #aaaaaa, background color: #ffffff, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.hiexperience.es","color-contrast","serious","Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds","Elements must meet minimum color contrast ratio thresholds","https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axeAPI","a[data-no-animation=""""]","<a href=""/blog/cmo-saber-si-necesito-mejorar-la-ux-de-mi-producto-digital"" data-no-animation="""">        ¿Cómo saber si necesito mejorar la UX de mi producto digital?   </a>","Fix any of the following:   Element has insufficient color contrast of 2.32 (foreground color: #aaaaaa, background color: #ffffff, font size: 30.0pt (40px), font weight: normal). Expected contrast ratio of 3:1"
"https://www.hiexperience.es","scrollable-region-focusable","serious","Ensure elements that have scrollable content are accessible by keyboard","Scrollable region must have keyboard access","https://dequeuniversity.com/rules/axe/4.11/scrollable-region-focusable?application=axeAPI","#CybotCookiebotDialogBodyContent","<div id=""CybotCookiebotDialogBodyContent"" class=""CybotCookiebotScrollArea"">","Fix any of the following:   Element should have focusable content   Element should be focusable"
"https://www.hiexperience.es","color-contrast","serious","Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds","Elements must meet minimum color contrast ratio thresholds","https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axeAPI",".blog-meta-secondary > .blog-author","<span class=""blog-author"">Alvaro del Pozo Ortiz</span>","Fix any of the following:   Element has insufficient color contrast of 2.32 (foreground color: #aaaaaa, background color: #ffffff, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.hiexperience.es","color-contrast","serious","Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds","Elements must meet minimum color contrast ratio thresholds","https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axeAPI","a[data-no-animation=""""]","<a href=""/blog/design-ops-optimizando-la-funcin-de-diseo-en-equipos-de-producto-digital"" data-no-animation="""">        Design Ops: optimizando la función de diseño en equipos de producto digital   </a>","Fix any of the following:   Element has insufficient color contrast of 2.32 (foreground color: #aaaaaa, background color: #ffffff, font size: 30.0pt (40px), font weight: normal). Expected contrast ratio of 3:1"
"https://www.hiexperience.es","scrollable-region-focusable","serious","Ensure elements that have scrollable content are accessible by keyboard","Scrollable region must have keyboard access","https://dequeuniversity.com/rules/axe/4.11/scrollable-region-focusable?application=axeAPI","#CybotCookiebotDialogBodyContent","<div id=""CybotCookiebotDialogBodyContent"" class=""CybotCookiebotScrollArea"">","Fix any of the following:   Element should have focusable content   Element should be focusable"
"https://www.hiexperience.es","color-contrast","serious","Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds","Elements must meet minimum color contrast ratio thresholds","https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axeAPI",".blog-meta-secondary > .blog-author","<span class=""blog-author"">Hi Experience</span>","Fix any of the following:   Element has insufficient color contrast of 2.32 (foreground color: #aaaaaa, background color: #ffffff, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.hiexperience.es","color-contrast","serious","Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds","Elements must meet minimum color contrast ratio thresholds","https://dequeuniversity.com/rules/axe/4.11/color-contrast?application=axeAPI","a[data-no-animation=""""]","<a href=""/blog/cmo-saber-si-necesito-mejorar-la-ux-de-mi-producto-digital"" data-no-animation="""">        ¿Cómo saber si necesito mejorar la UX de mi producto digital?   </a>","Fix any of the following:   Element has insufficient color contrast of 2.32 (foreground color: #aaaaaa, background color: #ffffff, font size: 30.0pt (40px), font weight: normal). Expected contrast ratio of 3:1"
"https://www.hiexperience.es","scrollable-region-focusable","serious","Ensure elements that have scrollable content are accessible by keyboard","Scrollable region must have keyboard access","https://dequeuniversity.com/rules/axe/4.11/scrollable-region-focusable?application=axeAPI","#CybotCookiebotDialogBodyContent","<div id=""CybotCookiebotDialogBodyContent"" class=""CybotCookiebotScrollArea"">","Fix any of the following:   Element should have focusable content   Element should be focusable"
"https://www.hiexperience.es","scrollable-region-focusable","serious","Ensure elements that have scrollable content are accessible by keyboard","Scrollable region must have keyboard access","https://dequeuniversity.com/rules/axe/4.11/scrollable-region-focusable?application=axeAPI","#CybotCookiebotDialogBodyContent","<div id=""CybotCookiebotDialogBodyContent"" class=""CybotCookiebotScrollArea"">","Fix any of the following:   Element should have focusable content   Element should be focusable"
"https://www.hiexperience.es","heading-order","moderate","Ensure the order of headings is semantically correct","Heading levels should only increase by one","https://dequeuniversity.com/rules/axe/4.11/heading-order?application=axeAPI","#block-f1b23c9af617da00ac34 > .sqs-block-content > .sqs-html-content[data-sqsp-text-block-content=""""] > h3","<h3 style=""white-space:pre-wrap;"">Temas destacados</h3>","Fix any of the following:   Heading order invalid"
"https://www.hiexperience.es","link-name","serious","Ensure links have discernible text","Links must have discernible text","https://dequeuniversity.com/rules/axe/4.11/link-name?application=axeAPI","#yui_3_17_2_1_1761393942923_71","<a class=""                 sqs-block-image-link                                                    "" href=""https://youtu.be/iQe7VQL86qU"" target=""_blank"" id=""yui_3_17_2_1_1761393942923_71"">","Fix all of the following:   Element is in tab order and does not have accessible text Fix any of the following:   Element does not have text that is visible to screen readers   aria-label attribute does not exist or is empty   aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty   Element has no title attribute"
"https://www.hiexperience.es","scrollable-region-focusable","serious","Ensure elements that have scrollable content are accessible by keyboard","Scrollable region must have keyboard access","https://dequeuniversity.com/rules/axe/4.11/scrollable-region-focusable?application=axeAPI","#CybotCookiebotDialogBodyContent","<div id=""CybotCookiebotDialogBodyContent"" class=""CybotCookiebotScrollArea"">","Fix any of the following:   Element should have focusable content   Element should be focusable"
